TransactionID,InvoiceNo,InvoiceDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,Description,Category,TotalPrice
2628,INV01570,08-07-2022 18:00,CUST0368,PROD026,4,20.64,0,Product 26,Sports,82.56
2629,INV00119,08-07-2022 20:00,CUST0497,PROD021,1,128.09,15,Product 21,Sports,108.8765
2630,INV01414,08-07-2022 22:00,CUST0420,PROD037,4,299.53,0,Product 37,Grocery,1198.12
2631,INV02582,08-07-2022 22:00,CUST0449,PROD015,3,476.54,15,Product 15,Clothing,1215.177
2632,INV03433,08-07-2022 23:00,CUST0073,PROD033,2,317.25,15,Product 33,Toys,539.325
2633,INV00255,08-07-2022 23:00,CUST0049,PROD048,2,50.07,10,Product 48,Toys,90.126
2634,INV01608,09-07-2022 01:00,CUST0108,PROD010,1,47.74,20,Product 10,Sports,38.192
2635,INV03024,09-07-2022 01:00,CUST0297,PROD050,1,184.18,0,Product 50,Toys,184.18
2636,INV00373,09-07-2022 02:00,CUST0470,PROD015,2,485.04,15,Product 15,Clothing,824.568
2637,INV02820,09-07-2022 02:00,CUST0375,PROD020,1,366.03,15,Product 20,Toys,311.1255
2638,INV02943,09-07-2022 03:00,CUST0235,PROD024,3,299.56,0,Product 24,Clothing,898.68
2639,INV04431,09-07-2022 05:00,CUST0079,PROD043,1,384.26,5,Product 43,Sports,365.047
2640,INV02206,09-07-2022 05:00,CUST0316,PROD010,3,135.88,0,Product 10,Sports,407.64
2641,INV01108,09-07-2022 05:00,CUST0321,PROD001,4,66.63,5,Product 1,Toys,253.194
2642,INV00665,09-07-2022 06:00,CUST0274,PROD009,4,129.11,0,Product 9,Home & Kitchen,516.44
2643,INV01036,09-07-2022 07:00,CUST0182,PROD022,2,197.18,0,Product 22,Electronics,394.36
2644,INV01694,09-07-2022 13:00,CUST0354,PROD026,1,477.96,5,Product 26,Sports,454.062
2645,INV00922,09-07-2022 14:00,CUST0236,PROD024,2,331.79,0,Product 24,Clothing,663.58
2646,INV00728,09-07-2022 15:00,CUST0049,PROD029,3,143.13,15,Product 29,Electronics,364.9815
2647,INV03401,09-07-2022 16:00,CUST0383,PROD033,3,206.31,0,Product 33,Toys,618.93
2648,INV02754,09-07-2022 19:00,CUST0412,PROD046,3,343.78,20,Product 46,Electronics,825.072
2649,INV00975,09-07-2022 23:00,CUST0500,PROD033,2,452.09,0,Product 33,Toys,904.18
2650,INV01112,10-07-2022 02:00,CUST0359,PROD002,2,416.32,20,Product 2,Sports,666.112
2651,INV00908,10-07-2022 03:00,CUST0197,PROD021,4,258.41,5,Product 21,Sports,981.958
2652,INV01109,10-07-2022 05:00,CUST0390,PROD016,4,92.14,0,Product 16,Toys,368.56
2653,INV03907,10-07-2022 06:00,CUST0452,PROD044,4,344.41,0,Product 44,Home & Kitchen,1377.64
2654,INV01214,10-07-2022 06:00,CUST0110,PROD022,2,196.75,0,Product 22,Electronics,393.5
2655,INV03308,10-07-2022 06:00,CUST0490,PROD044,1,88.42,5,Product 44,Home & Kitchen,83.999
2656,INV01446,10-07-2022 07:00,CUST0018,PROD003,2,110.28,5,Product 3,Home & Kitchen,209.532
2657,INV00241,10-07-2022 07:00,CUST0337,PROD044,3,390.93,0,Product 44,Home & Kitchen,1172.79
2658,INV03692,10-07-2022 07:00,CUST0025,PROD031,4,102.31,15,Product 31,Home & Kitchen,347.854
2659,INV02169,10-07-2022 07:00,CUST0131,PROD044,4,92.09,0,Product 44,Home & Kitchen,368.36
2660,INV00098,10-07-2022 08:00,CUST0422,PROD047,2,120.58,0,Product 47,Clothing,241.16
2661,INV04923,10-07-2022 09:00,CUST0300,PROD034,1,366.53,20,Product 34,Toys,293.224
2662,INV02028,10-07-2022 10:00,CUST0241,PROD005,1,153.58,15,Product 5,Sports,130.543
2663,INV00506,10-07-2022 11:00,CUST0415,PROD018,4,37.56,20,Product 18,Grocery,120.192
2664,INV04386,10-07-2022 13:00,CUST0397,PROD017,1,125.96,20,Product 17,Grocery,100.768
2665,INV03636,10-07-2022 15:00,CUST0165,PROD040,4,257.5,10,Product 40,Toys,927
2666,INV04522,10-07-2022 16:00,CUST0366,PROD023,1,12.41,0,Product 23,Toys,12.41
2667,INV01845,10-07-2022 16:00,CUST0364,PROD032,2,263.32,0,Product 32,Clothing,526.64
2668,INV03331,10-07-2022 18:00,CUST0357,PROD018,4,62.68,0,Product 18,Grocery,250.72
2669,INV02131,10-07-2022 21:00,CUST0485,PROD049,1,467.87,15,Product 49,Electronics,397.6895
2670,INV04669,10-07-2022 22:00,CUST0451,PROD016,1,71.7,20,Product 16,Toys,57.36
2671,INV00051,11-07-2022 00:00,CUST0194,PROD044,1,30.02,0,Product 44,Home & Kitchen,30.02
2672,INV02646,11-07-2022 00:00,CUST0216,PROD017,2,355.22,5,Product 17,Grocery,674.918
2673,INV00469,11-07-2022 02:00,CUST0344,PROD015,1,404.55,0,Product 15,Clothing,404.55
2674,INV00336,11-07-2022 03:00,CUST0389,PROD048,1,116.22,5,Product 48,Toys,110.409
2675,INV03995,11-07-2022 04:00,CUST0448,PROD033,3,151.18,0,Product 33,Toys,453.54
2676,INV01804,11-07-2022 07:00,CUST0026,PROD015,3,255.24,15,Product 15,Clothing,650.862
2677,INV02883,11-07-2022 09:00,CUST0421,PROD048,3,471.16,10,Product 48,Toys,1272.132
2678,INV01800,11-07-2022 09:00,CUST0346,PROD048,1,100.61,0,Product 48,Toys,100.61
2679,INV04041,11-07-2022 13:00,CUST0134,PROD008,2,495.38,5,Product 8,Home & Kitchen,941.222
2680,INV04471,11-07-2022 14:00,CUST0001,PROD017,1,486.87,0,Product 17,Grocery,486.87
2681,INV04274,11-07-2022 14:00,CUST0316,PROD023,1,131.43,15,Product 23,Toys,111.7155
2682,INV01338,11-07-2022 17:00,CUST0368,PROD050,1,101.02,10,Product 50,Toys,90.918
2683,INV04759,11-07-2022 19:00,CUST0210,PROD014,1,357.2,0,Product 14,Sports,357.2
2684,INV04405,11-07-2022 19:00,CUST0105,PROD003,3,148.5,0,Product 3,Home & Kitchen,445.5
2685,INV03343,11-07-2022 22:00,CUST0005,PROD002,3,114.31,10,Product 2,Sports,308.637
2686,INV03748,11-07-2022 23:00,CUST0046,PROD014,1,332.75,0,Product 14,Sports,332.75
2687,INV02799,11-07-2022 23:00,CUST0083,PROD036,3,72.86,20,Product 36,Grocery,174.864
2688,INV02988,12-07-2022 00:00,CUST0149,PROD025,1,382.97,15,Product 25,Grocery,325.5245
2689,INV03095,12-07-2022 03:00,CUST0152,PROD037,4,244,0,Product 37,Grocery,976
2690,INV00401,12-07-2022 03:00,CUST0028,PROD027,3,381.18,15,Product 27,Toys,972.009
2691,INV04088,12-07-2022 05:00,CUST0498,PROD021,3,113.79,0,Product 21,Sports,341.37
2692,INV01992,12-07-2022 07:00,CUST0366,PROD028,4,299.87,15,Product 28,Electronics,1019.558
2693,INV00834,12-07-2022 08:00,CUST0330,PROD021,4,35.02,20,Product 21,Sports,112.064
2694,INV00973,12-07-2022 08:00,CUST0036,PROD017,2,268.09,0,Product 17,Grocery,536.18
2695,INV00205,12-07-2022 11:00,CUST0106,PROD048,2,454.85,0,Product 48,Toys,909.7
2696,INV01470,12-07-2022 12:00,CUST0412,PROD017,4,261.08,10,Product 17,Grocery,939.888
2697,INV00722,12-07-2022 13:00,CUST0028,PROD003,2,373.74,20,Product 3,Home & Kitchen,597.984
2698,INV01074,12-07-2022 15:00,CUST0211,PROD033,2,106.68,20,Product 33,Toys,170.688
2699,INV01188,12-07-2022 16:00,CUST0252,PROD008,4,240.92,20,Product 8,Home & Kitchen,770.944
2700,INV00026,12-07-2022 18:00,CUST0199,PROD032,1,260.85,10,Product 32,Clothing,234.765
2701,INV00536,12-07-2022 23:00,CUST0313,PROD046,3,364.83,10,Product 46,Electronics,985.041
2702,INV00083,12-07-2022 23:00,CUST0340,PROD015,2,391.04,10,Product 15,Clothing,703.872
2703,INV02032,13-07-2022 01:00,CUST0226,PROD046,4,5.62,10,Product 46,Electronics,20.232
2704,INV02851,13-07-2022 01:00,CUST0356,PROD019,2,353.29,0,Product 19,Clothing,706.58
2705,INV01170,13-07-2022 03:00,CUST0136,PROD005,2,418.79,5,Product 5,Sports,795.701
2706,INV01032,13-07-2022 04:00,CUST0466,PROD037,3,265.63,5,Product 37,Grocery,757.0455
2707,INV03851,13-07-2022 05:00,CUST0091,PROD031,2,72.1,5,Product 31,Home & Kitchen,136.99
2708,INV00716,13-07-2022 08:00,CUST0448,PROD048,1,347.71,15,Product 48,Toys,295.5535
2709,INV02554,13-07-2022 12:00,CUST0357,PROD009,1,317.98,10,Product 9,Home & Kitchen,286.182
2710,INV04228,13-07-2022 13:00,CUST0087,PROD024,2,454.2,15,Product 24,Clothing,772.14
2711,INV01567,13-07-2022 15:00,CUST0308,PROD012,2,463.76,20,Product 12,Home & Kitchen,742.016
2712,INV02841,13-07-2022 15:00,CUST0104,PROD044,4,48.93,0,Product 44,Home & Kitchen,195.72
2713,INV02152,13-07-2022 16:00,CUST0065,PROD020,2,62.01,0,Product 20,Toys,124.02
2714,INV00384,13-07-2022 19:00,CUST0180,PROD047,3,474.55,15,Product 47,Clothing,1210.1025
2715,INV01879,13-07-2022 19:00,CUST0443,PROD001,4,481.09,10,Product 1,Toys,1731.924
2716,INV03162,13-07-2022 20:00,CUST0007,PROD012,3,360.23,0,Product 12,Home & Kitchen,1080.69
2717,INV03353,13-07-2022 22:00,CUST0363,PROD020,2,110.52,10,Product 20,Toys,198.936
2718,INV02253,13-07-2022 22:00,CUST0248,PROD039,4,151.41,0,Product 39,Toys,605.64
2719,INV02620,13-07-2022 23:00,CUST0257,PROD016,1,437.48,0,Product 16,Toys,437.48
2720,INV01867,14-07-2022 00:00,CUST0245,PROD019,1,163.49,0,Product 19,Clothing,163.49
2721,INV03603,14-07-2022 00:00,CUST0081,PROD014,1,482.62,20,Product 14,Sports,386.096
2722,INV01787,14-07-2022 01:00,CUST0399,PROD003,3,289.7,0,Product 3,Home & Kitchen,869.1
2723,INV00123,14-07-2022 02:00,CUST0334,PROD018,1,63.31,0,Product 18,Grocery,63.31
2724,INV04816,14-07-2022 03:00,CUST0091,PROD021,4,154.97,15,Product 21,Sports,526.898
2725,INV02826,14-07-2022 05:00,CUST0046,PROD010,3,429.8,10,Product 10,Sports,1160.46
2726,INV01154,14-07-2022 06:00,CUST0498,PROD002,2,98.32,15,Product 2,Sports,167.144
2727,INV03004,14-07-2022 07:00,CUST0095,PROD014,3,81.5,5,Product 14,Sports,232.275
2728,INV03084,14-07-2022 07:00,CUST0241,PROD046,1,8.16,10,Product 46,Electronics,7.344
2729,INV00107,14-07-2022 12:00,CUST0304,PROD034,2,492.31,5,Product 34,Toys,935.389
2730,INV04211,14-07-2022 14:00,CUST0493,PROD025,3,81.14,10,Product 25,Grocery,219.078
2731,INV03410,14-07-2022 14:00,CUST0458,PROD049,2,145.38,5,Product 49,Electronics,276.222
2732,INV04789,14-07-2022 14:00,CUST0104,PROD042,4,390.25,15,Product 42,Home & Kitchen,1326.85
2733,INV01616,14-07-2022 17:00,CUST0149,PROD047,1,93.99,5,Product 47,Clothing,89.2905
2734,INV00120,14-07-2022 17:00,CUST0053,PROD048,4,165,0,Product 48,Toys,660
2735,INV04714,14-07-2022 18:00,CUST0065,PROD011,1,271.42,0,Product 11,Toys,271.42
2736,INV00018,14-07-2022 19:00,CUST0348,PROD031,1,184.02,10,Product 31,Home & Kitchen,165.618
2737,INV02838,14-07-2022 19:00,CUST0092,PROD011,1,393.38,0,Product 11,Toys,393.38
2738,INV02870,14-07-2022 19:00,CUST0096,PROD007,4,402.39,5,Product 7,Home & Kitchen,1529.082
2739,INV01092,14-07-2022 19:00,CUST0077,PROD002,3,301.56,15,Product 2,Sports,768.978
2740,INV00894,14-07-2022 21:00,CUST0467,PROD002,2,248.3,0,Product 2,Sports,496.6
2741,INV00410,14-07-2022 21:00,CUST0107,PROD043,1,413.66,15,Product 43,Sports,351.611
2742,INV04864,14-07-2022 21:00,CUST0308,PROD024,4,127.01,5,Product 24,Clothing,482.638
2743,INV02676,15-07-2022 01:00,CUST0429,PROD033,2,76.02,0,Product 33,Toys,152.04
2744,INV04418,15-07-2022 03:00,CUST0041,PROD010,4,330.22,5,Product 10,Sports,1254.836
2745,INV02719,15-07-2022 03:00,CUST0325,PROD023,4,85.09,20,Product 23,Toys,272.288
2746,INV03984,15-07-2022 04:00,CUST0023,PROD006,4,380.04,5,Product 6,Clothing,1444.152
2747,INV03409,15-07-2022 06:00,CUST0438,PROD023,1,379.52,5,Product 23,Toys,360.544
2748,INV04280,15-07-2022 09:00,CUST0326,PROD024,3,458.19,10,Product 24,Clothing,1237.113
2749,INV04630,15-07-2022 10:00,CUST0272,PROD001,2,138.28,0,Product 1,Toys,276.56
2750,INV01140,15-07-2022 12:00,CUST0061,PROD021,3,444.36,0,Product 21,Sports,1333.08
2751,INV02863,15-07-2022 15:00,CUST0418,PROD008,2,129.89,5,Product 8,Home & Kitchen,246.791
2752,INV02884,15-07-2022 18:00,CUST0469,PROD001,1,122.79,5,Product 1,Toys,116.6505
2753,INV03719,15-07-2022 20:00,CUST0035,PROD004,3,456.66,0,Product 4,Sports,1369.98
2754,INV00278,15-07-2022 21:00,CUST0172,PROD048,1,432.85,0,Product 48,Toys,432.85
2755,INV02317,15-07-2022 23:00,CUST0496,PROD017,1,87.78,15,Product 17,Grocery,74.613
2756,INV02781,16-07-2022 00:00,CUST0161,PROD027,1,15.39,5,Product 27,Toys,14.6205
2757,INV03471,16-07-2022 05:00,CUST0482,PROD014,2,5,0,Product 14,Sports,10
2758,INV02526,16-07-2022 06:00,CUST0150,PROD048,1,16.22,0,Product 48,Toys,16.22
2759,INV04153,16-07-2022 07:00,CUST0355,PROD037,4,259.22,0,Product 37,Grocery,1036.88
2760,INV00588,16-07-2022 07:00,CUST0394,PROD050,4,93.42,0,Product 50,Toys,373.68
2761,INV02120,16-07-2022 08:00,CUST0215,PROD029,4,307.05,0,Product 29,Electronics,1228.2
2762,INV03131,16-07-2022 08:00,CUST0174,PROD050,2,356.68,0,Product 50,Toys,713.36
2763,INV04594,16-07-2022 09:00,CUST0431,PROD034,1,315.33,0,Product 34,Toys,315.33
2764,INV03878,16-07-2022 09:00,CUST0338,PROD028,4,260.03,0,Product 28,Electronics,1040.12
2765,INV03531,16-07-2022 13:00,CUST0360,PROD010,2,118.26,15,Product 10,Sports,201.042
2766,INV04430,16-07-2022 18:00,CUST0246,PROD036,3,12.34,10,Product 36,Grocery,33.318
2767,INV00657,16-07-2022 21:00,CUST0001,PROD005,4,69.76,15,Product 5,Sports,237.184
2768,INV02514,16-07-2022 21:00,CUST0250,PROD026,2,362,10,Product 26,Sports,651.6
2769,INV00796,16-07-2022 21:00,CUST0320,PROD016,2,76.19,20,Product 16,Toys,121.904
2770,INV04721,16-07-2022 22:00,CUST0303,PROD021,4,489.23,0,Product 21,Sports,1956.92
2771,INV01128,16-07-2022 23:00,CUST0433,PROD007,4,133.04,0,Product 7,Home & Kitchen,532.16
2772,INV03192,16-07-2022 23:00,CUST0080,PROD010,3,435.49,0,Product 10,Sports,1306.47
2773,INV04757,17-07-2022 01:00,CUST0462,PROD031,2,96.47,15,Product 31,Home & Kitchen,163.999
2774,INV01456,17-07-2022 04:00,CUST0321,PROD005,1,234.75,10,Product 5,Sports,211.275
2775,INV00810,17-07-2022 04:00,CUST0116,PROD042,2,472.84,0,Product 42,Home & Kitchen,945.68
2776,INV02816,17-07-2022 06:00,CUST0460,PROD033,2,499.16,0,Product 33,Toys,998.32
2777,INV04086,17-07-2022 08:00,CUST0326,PROD046,2,298.26,0,Product 46,Electronics,596.52
2778,INV00710,17-07-2022 19:00,CUST0499,PROD037,3,160.96,20,Product 37,Grocery,386.304
2779,INV04385,17-07-2022 21:00,CUST0397,PROD039,4,343.25,10,Product 39,Toys,1235.7
2780,INV04420,18-07-2022 00:00,CUST0272,PROD001,4,105.64,10,Product 1,Toys,380.304
2781,INV04182,18-07-2022 01:00,CUST0094,PROD012,2,261.04,10,Product 12,Home & Kitchen,469.872
2782,INV02457,18-07-2022 01:00,CUST0333,PROD014,3,17.62,0,Product 14,Sports,52.86
2783,INV00550,18-07-2022 06:00,CUST0393,PROD003,3,442.11,5,Product 3,Home & Kitchen,1260.0135
2784,INV01289,18-07-2022 06:00,CUST0275,PROD037,1,460.11,20,Product 37,Grocery,368.088
2785,INV04888,18-07-2022 07:00,CUST0169,PROD046,1,385.96,15,Product 46,Electronics,328.066
2786,INV02619,18-07-2022 07:00,CUST0435,PROD026,2,144.46,10,Product 26,Sports,260.028
2787,INV02547,18-07-2022 08:00,CUST0193,PROD040,3,76.42,10,Product 40,Toys,206.334
2788,INV04337,18-07-2022 08:00,CUST0459,PROD046,3,491.83,20,Product 46,Electronics,1180.392
2789,INV01168,18-07-2022 09:00,CUST0347,PROD023,1,388.93,0,Product 23,Toys,388.93
2790,INV03327,18-07-2022 11:00,CUST0261,PROD019,1,146.74,10,Product 19,Clothing,132.066
2791,INV02329,18-07-2022 11:00,CUST0152,PROD024,1,312.52,5,Product 24,Clothing,296.894
2792,INV01552,18-07-2022 13:00,CUST0371,PROD042,2,446.32,15,Product 42,Home & Kitchen,758.744
2793,INV04877,18-07-2022 13:00,CUST0474,PROD012,4,454.14,10,Product 12,Home & Kitchen,1634.904
2794,INV03913,18-07-2022 14:00,CUST0208,PROD022,1,44.77,20,Product 22,Electronics,35.816
2795,INV01594,18-07-2022 17:00,CUST0082,PROD019,4,322.32,15,Product 19,Clothing,1095.888
2796,INV01279,18-07-2022 21:00,CUST0305,PROD041,1,384.74,5,Product 41,Electronics,365.503
2797,INV03006,18-07-2022 23:00,CUST0298,PROD034,4,492.07,20,Product 34,Toys,1574.624
2798,INV02599,19-07-2022 01:00,CUST0467,PROD014,4,329.84,15,Product 14,Sports,1121.456
2799,INV02585,19-07-2022 04:00,CUST0266,PROD020,2,151.4,10,Product 20,Toys,272.52
2800,INV01633,19-07-2022 04:00,CUST0164,PROD014,4,177.36,0,Product 14,Sports,709.44
2801,INV00400,19-07-2022 06:00,CUST0446,PROD009,1,348.1,15,Product 9,Home & Kitchen,295.885
2802,INV04171,19-07-2022 06:00,CUST0460,PROD042,4,276.82,15,Product 42,Home & Kitchen,941.188
2803,INV04527,19-07-2022 08:00,CUST0452,PROD019,4,444.64,5,Product 19,Clothing,1689.632
2804,INV02731,19-07-2022 08:00,CUST0204,PROD014,2,240.8,0,Product 14,Sports,481.6
2805,INV02053,19-07-2022 08:00,CUST0227,PROD049,4,90.33,10,Product 49,Electronics,325.188
2806,INV04050,19-07-2022 08:00,CUST0179,PROD045,2,370.79,0,Product 45,Sports,741.58
2807,INV02184,19-07-2022 16:00,CUST0163,PROD047,2,121.57,5,Product 47,Clothing,230.983
2808,INV04998,19-07-2022 17:00,CUST0281,PROD029,3,54.05,10,Product 29,Electronics,145.935
2809,INV03553,19-07-2022 19:00,CUST0361,PROD003,2,421.21,0,Product 3,Home & Kitchen,842.42
2810,INV04552,19-07-2022 20:00,CUST0260,PROD028,3,436.1,0,Product 28,Electronics,1308.3
2811,INV04720,19-07-2022 21:00,CUST0478,PROD014,4,27.75,20,Product 14,Sports,88.8
2812,INV01209,19-07-2022 22:00,CUST0440,PROD010,1,335.08,0,Product 10,Sports,335.08
2813,INV01298,20-07-2022 03:00,CUST0016,PROD048,3,238.27,20,Product 48,Toys,571.848
2814,INV03405,20-07-2022 08:00,CUST0059,PROD046,2,384.11,20,Product 46,Electronics,614.576
2815,INV03156,20-07-2022 10:00,CUST0078,PROD015,1,142.69,15,Product 15,Clothing,121.2865
2816,INV04577,20-07-2022 11:00,CUST0380,PROD041,1,180.35,0,Product 41,Electronics,180.35
2817,INV01352,20-07-2022 13:00,CUST0376,PROD031,1,228.83,10,Product 31,Home & Kitchen,205.947
2818,INV04875,20-07-2022 14:00,CUST0112,PROD049,3,309.43,10,Product 49,Electronics,835.461
2819,INV03101,20-07-2022 15:00,CUST0199,PROD013,4,219.5,20,Product 13,Grocery,702.4
2820,INV04919,20-07-2022 15:00,CUST0125,PROD008,4,311.53,10,Product 8,Home & Kitchen,1121.508
2821,INV02244,20-07-2022 17:00,CUST0469,PROD019,1,407.76,15,Product 19,Clothing,346.596
2822,INV00046,20-07-2022 18:00,CUST0093,PROD013,2,166.2,0,Product 13,Grocery,332.4
2823,INV01117,20-07-2022 23:00,CUST0102,PROD042,2,82.19,20,Product 42,Home & Kitchen,131.504
2824,INV03870,21-07-2022 01:00,CUST0119,PROD049,1,134.62,0,Product 49,Electronics,134.62
2825,INV04799,21-07-2022 01:00,CUST0357,PROD012,3,448.18,15,Product 12,Home & Kitchen,1142.859
2826,INV02523,21-07-2022 03:00,CUST0430,PROD003,3,69.46,10,Product 3,Home & Kitchen,187.542
2827,INV04908,21-07-2022 06:00,CUST0159,PROD024,4,262.56,20,Product 24,Clothing,840.192
2828,INV04364,21-07-2022 09:00,CUST0090,PROD038,1,491.04,10,Product 38,Home & Kitchen,441.936
2829,INV04746,21-07-2022 09:00,CUST0386,PROD009,4,218.13,5,Product 9,Home & Kitchen,828.894
2830,INV04979,21-07-2022 13:00,CUST0143,PROD005,2,192.44,5,Product 5,Sports,365.636
2831,INV02738,21-07-2022 14:00,CUST0263,PROD016,1,439.86,10,Product 16,Toys,395.874
2832,INV02729,21-07-2022 17:00,CUST0197,PROD043,4,94.63,0,Product 43,Sports,378.52
2833,INV04151,21-07-2022 21:00,CUST0150,PROD008,2,408.22,15,Product 8,Home & Kitchen,693.974
2834,INV01247,21-07-2022 22:00,CUST0288,PROD015,1,156.64,0,Product 15,Clothing,156.64
2835,INV01795,21-07-2022 22:00,CUST0129,PROD034,3,425.82,0,Product 34,Toys,1277.46
2836,INV02406,21-07-2022 22:00,CUST0310,PROD030,2,291.67,0,Product 30,Home & Kitchen,583.34
2837,INV04496,22-07-2022 05:00,CUST0293,PROD034,4,21.31,10,Product 34,Toys,76.716
2838,INV04365,22-07-2022 09:00,CUST0213,PROD034,3,79.54,5,Product 34,Toys,226.689
2839,INV04390,22-07-2022 10:00,CUST0306,PROD049,2,490.79,0,Product 49,Electronics,981.58
2840,INV01443,22-07-2022 11:00,CUST0327,PROD036,1,282.92,0,Product 36,Grocery,282.92
2841,INV03511,22-07-2022 13:00,CUST0050,PROD003,1,73.77,20,Product 3,Home & Kitchen,59.016
2842,INV02047,22-07-2022 16:00,CUST0470,PROD006,2,414.53,15,Product 6,Clothing,704.701
2843,INV03606,22-07-2022 16:00,CUST0044,PROD042,1,29.13,0,Product 42,Home & Kitchen,29.13
2844,INV03089,22-07-2022 17:00,CUST0294,PROD035,4,355.23,0,Product 35,Grocery,1420.92
2845,INV01569,22-07-2022 19:00,CUST0411,PROD022,3,124.93,20,Product 22,Electronics,299.832
2846,INV03577,22-07-2022 20:00,CUST0487,PROD036,2,47.85,20,Product 36,Grocery,76.56
2847,INV03493,22-07-2022 20:00,CUST0094,PROD020,4,329.29,0,Product 20,Toys,1317.16
2848,INV03981,22-07-2022 21:00,CUST0497,PROD033,1,206.34,0,Product 33,Toys,206.34
2849,INV01778,23-07-2022 01:00,CUST0457,PROD015,3,177.03,0,Product 15,Clothing,531.09
2850,INV00044,23-07-2022 03:00,CUST0237,PROD017,1,466.28,0,Product 17,Grocery,466.28
2851,INV04791,23-07-2022 07:00,CUST0325,PROD004,3,359.2,0,Product 4,Sports,1077.6
2852,INV01635,23-07-2022 11:00,CUST0494,PROD011,1,303.09,10,Product 11,Toys,272.781
2853,INV04039,23-07-2022 14:00,CUST0086,PROD014,1,382.51,0,Product 14,Sports,382.51
2854,INV03269,23-07-2022 15:00,CUST0449,PROD015,1,185.08,0,Product 15,Clothing,185.08
2855,INV02477,23-07-2022 15:00,CUST0285,PROD046,3,122.64,10,Product 46,Electronics,331.128
2856,INV01977,23-07-2022 16:00,CUST0236,PROD015,1,261.1,5,Product 15,Clothing,248.045
2857,INV00589,23-07-2022 18:00,CUST0308,PROD022,2,170.09,15,Product 22,Electronics,289.153
2858,INV01195,23-07-2022 18:00,CUST0234,PROD040,4,425.47,5,Product 40,Toys,1616.786
2859,INV01920,23-07-2022 19:00,CUST0482,PROD002,3,110.85,5,Product 2,Sports,315.9225
2860,INV03030,23-07-2022 21:00,CUST0339,PROD003,1,120.28,0,Product 3,Home & Kitchen,120.28
2861,INV03136,23-07-2022 21:00,CUST0248,PROD039,3,157.08,10,Product 39,Toys,424.116
2862,INV00498,23-07-2022 23:00,CUST0348,PROD047,2,290.95,0,Product 47,Clothing,581.9
2863,INV00938,24-07-2022 01:00,CUST0095,PROD030,1,293.29,20,Product 30,Home & Kitchen,234.632
2864,INV03627,24-07-2022 02:00,CUST0011,PROD050,3,207.46,15,Product 50,Toys,529.023
2865,INV04060,24-07-2022 10:00,CUST0481,PROD018,3,344,20,Product 18,Grocery,825.6
2866,INV03264,24-07-2022 12:00,CUST0346,PROD037,1,37.41,0,Product 37,Grocery,37.41
2867,INV00390,24-07-2022 15:00,CUST0334,PROD010,1,433.72,10,Product 10,Sports,390.348
2868,INV02750,24-07-2022 15:00,CUST0149,PROD050,3,377.02,15,Product 50,Toys,961.401
2869,INV04221,24-07-2022 20:00,CUST0347,PROD034,4,286.29,0,Product 34,Toys,1145.16
2870,INV03255,24-07-2022 21:00,CUST0444,PROD004,3,48.96,10,Product 4,Sports,132.192
2871,INV04776,25-07-2022 00:00,CUST0121,PROD050,2,200.42,20,Product 50,Toys,320.672
2872,INV03050,25-07-2022 00:00,CUST0376,PROD001,3,391.82,10,Product 1,Toys,1057.914
2873,INV00889,25-07-2022 00:00,CUST0112,PROD015,3,79.16,0,Product 15,Clothing,237.48
2874,INV01337,25-07-2022 00:00,CUST0329,PROD028,1,273.83,0,Product 28,Electronics,273.83
2875,INV02888,25-07-2022 02:00,CUST0459,PROD001,3,421.1,0,Product 1,Toys,1263.3
2876,INV01935,25-07-2022 02:00,CUST0307,PROD034,2,493.92,5,Product 34,Toys,938.448
2877,INV00378,25-07-2022 02:00,CUST0436,PROD002,3,8.16,15,Product 2,Sports,20.808
2878,INV03394,25-07-2022 04:00,CUST0206,PROD020,1,411.54,15,Product 20,Toys,349.809
2879,INV01251,25-07-2022 05:00,CUST0026,PROD025,2,449.33,15,Product 25,Grocery,763.861
2880,INV01273,25-07-2022 06:00,CUST0332,PROD033,1,398.37,20,Product 33,Toys,318.696
2881,INV04566,25-07-2022 06:00,CUST0243,PROD047,4,16.07,15,Product 47,Clothing,54.638
2882,INV04743,25-07-2022 07:00,CUST0126,PROD005,4,262.78,0,Product 5,Sports,1051.12
2883,INV01921,25-07-2022 08:00,CUST0096,PROD036,3,335.31,0,Product 36,Grocery,1005.93
2884,INV02503,25-07-2022 11:00,CUST0412,PROD032,4,355.65,0,Product 32,Clothing,1422.6
2885,INV03010,25-07-2022 11:00,CUST0064,PROD013,2,345.65,0,Product 13,Grocery,691.3
2886,INV03932,25-07-2022 12:00,CUST0379,PROD031,3,214.96,0,Product 31,Home & Kitchen,644.88
2887,INV00150,25-07-2022 13:00,CUST0179,PROD010,3,312.13,5,Product 10,Sports,889.5705
2888,INV01264,25-07-2022 14:00,CUST0459,PROD049,4,126.25,15,Product 49,Electronics,429.25
2889,INV04410,25-07-2022 18:00,CUST0055,PROD001,2,494.27,0,Product 1,Toys,988.54
2890,INV03723,25-07-2022 18:00,CUST0014,PROD003,3,169.34,0,Product 3,Home & Kitchen,508.02
2891,INV02651,25-07-2022 18:00,CUST0059,PROD020,4,306.25,10,Product 20,Toys,1102.5
2892,INV04256,25-07-2022 19:00,CUST0037,PROD022,3,437.19,0,Product 22,Electronics,1311.57
